ticker,classification,market_cap,valuation_context,earnings_quality_analysis,pricing_power_analysis,secondary_red_flags,qualification_reason,sales_y1,sales_y2,sales_y3,sales_q1,sales_q2,net_profit_y1,net_profit_y2,opm_y1,opm_y2,operating_profit_y1,interest_y1,share_capital_y1,share_capital_y2,borrowings_y1,borrowings_y2,fixed_assets_y1,fixed_assets_y2,cwip_y1,cwip_y2,cfo_y1,roce_y1,roce_y2,ccc_y1,ccc_y2,promoter_q1,promoter_q2,fii_q1,fii_q2,dii_q1,dii_q2,stock_pe,dividend_yield,other_income_y1,debtor_days_y1,debtor_days_y2,days_payable_y1,days_payable_y2
TATAELXSI,PROVEN COMPOUNDER,0.0,Micro/Small-Cap (₹0.0Cr) trading with zero/calculable PE.,Standard Quality: Earnings driven by core operations. No dividend paid.,Neutral: Trade working capital is stable.,Promoter holding is passable but low (43.9%),"Passed Track B. Fired: Elite Capital Efficiency Trigger, Operating Leverage Trigger, Immaculate Cash Conversion Trigger",849.0,775.0,622.0,231.0,221.0,102.0,72.0,21.0,18.0,178.0,1.0,0.0,0.0,0.0,0.0,98.0,97.0,0.0,0.0,143.0,60.0,47.0,66.0,73.0,43.9,43.9,11.08,8.56,11.39,12.28,0.0,0.0,3.0,66.0,73.0,0.0,0.0
TBZ,EARLY INFLECTION,0.0,Micro/Small-Cap (₹0.0Cr) trading with zero/calculable PE.,Standard Quality: Earnings driven by core operations. No dividend paid.,Neutral: Trade working capital is stable.,Debt exceeds hard physical assets,"Passed Track A. Fired: Margin Turnaround Trigger, Smart Money Creep Trigger",3203.0,2620.0,2299.0,830.0,1061.0,202.0,68.0,11.0,7.0,361.0,69.0,0.0,0.0,886.0,792.0,183.0,164.0,0.0,0.0,30.0,21.0,12.0,226.0,215.0,74.12,74.12,0.26,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0
TEGA,EARLY INFLECTION,0.0,Micro/Small-Cap (₹0.0Cr) trading with zero/calculable PE.,CAUTION: >30% of Net Profit stems from Other Income. Verify asset sales.,Neutral: Trade working capital is stable.,No glaring secondary red flags detected.,"Passed Track A. Fired: Working Capital Squeeze Trigger, Smart Money Creep Trigger",1692.0,1639.0,1493.0,527.0,404.0,143.0,200.0,14.0,21.0,231.0,23.0,0.0,0.0,398.0,330.0,665.0,623.0,0.0,0.0,350.0,8.0,18.0,153.0,212.0,67.51,67.27,2.14,1.48,18.97,18.63,0.0,0.0,88.0,97.0,112.0,0.0,0.0
TERASOFT,EARLY INFLECTION,0.0,Micro/Small-Cap (₹0.0Cr) trading with zero/calculable PE.,Standard Quality: Earnings driven by core operations. No dividend paid.,Neutral: Trade working capital is stable.,"Debt exceeds hard physical assets | Promoter holding is passable but low (47.53%) | Passed survival, but currently burning operating cash flow","Passed Track A. Fired: Working Capital Squeeze Trigger, Margin Turnaround Trigger",238.0,108.0,84.0,74.74,59.14,25.0,9.0,15.0,11.0,37.0,7.0,0.0,0.0,39.0,20.0,28.0,27.0,0.0,0.0,-14.0,24.0,11.0,243.0,462.0,47.53,47.53,0.08,0.14,0.0,0.0,0.0,0.0,4.0,243.0,462.0,0.0,0.0
THYROCARE,PROVEN COMPOUNDER,0.0,Micro/Small-Cap (₹0.0Cr) trading with zero/calculable PE.,Standard Quality: Earnings driven by core operations. No dividend paid.,Neutral: Trade working capital is stable.,No glaring secondary red flags detected.,"Passed Track B. Fired: Elite Capital Efficiency Trigger, Sustained Top-Line Growth Trigger, Operating Leverage Trigger, Immaculate Cash Conversion Trigger",829.0,687.0,572.0,224.0,196.0,163.0,91.0,32.0,28.0,263.0,4.0,0.0,0.0,51.0,25.0,317.0,297.0,0.0,0.0,213.0,35.0,25.0,4.0,-18.0,60.92,60.93,5.37,4.96,21.0,20.52,0.0,0.0,12.0,33.0,39.0,0.0,0.0
TINNARUBR,PROVEN COMPOUNDER,0.0,Micro/Small-Cap (₹0.0Cr) trading with zero/calculable PE.,Standard Quality: Earnings driven by core operations. No dividend paid.,WARNING: Receivables piling up. Company is giving away free credit to drive sales.,No glaring secondary red flags detected.,"Passed Track B. Fired: Elite Capital Efficiency Trigger, Operating Leverage Trigger, Immaculate Cash Conversion Trigger",546.0,505.0,363.0,157.0,139.0,53.0,48.0,17.0,15.0,93.0,11.0,0.0,0.0,129.0,135.0,249.0,185.0,0.0,0.0,57.0,22.0,28.0,64.0,53.0,67.58,67.58,0.36,0.52,5.62,5.76,0.0,0.0,2.0,45.0,30.0,0.0,0.0
TITAN,PROVEN COMPOUNDER,0.0,Micro/Small-Cap (₹0.0Cr) trading with zero/calculable PE.,Standard Quality: Earnings driven by core operations. No dividend paid.,Neutral: Trade working capital is stable.,Debt exceeds hard physical assets,"Passed Track B. Fired: Sustained Top-Line Growth Trigger, Operating Leverage Trigger, Immaculate Cash Conversion Trigger",87584.0,60456.0,51084.0,26920.0,25416.0,5073.0,3337.0,10.0,9.0,8355.0,1180.0,0.0,0.0,14551.0,20777.0,6906.0,4062.0,0.0,0.0,5590.0,26.0,19.0,211.0,208.0,52.9,52.9,15.65,15.55,14.84,14.83,0.0,0.0,452.0,4.0,6.0,0.0,0.0
TORNTPOWER,EARLY INFLECTION,0.0,Micro/Small-Cap (₹0.0Cr) trading with zero/calculable PE.,Standard Quality: Earnings driven by core operations. No dividend paid.,Neutral: Trade working capital is stable.,No glaring secondary red flags detected.,"Passed Track A. Fired: Working Capital Squeeze Trigger, Smart Money Creep Trigger",28966.0,29165.0,27183.0,6406.0,6778.0,2469.0,3059.0,19.0,18.0,5541.0,934.0,0.0,0.0,13971.0,8840.0,25615.0,24286.0,0.0,0.0,5464.0,14.0,16.0,-285.0,30.0,51.09,51.09,8.4,8.32,22.82,22.74,0.0,0.0,323.0,29.0,30.0,0.0,0.0
TPLPLASTEH,EARLY INFLECTION,0.0,Micro/Small-Cap (₹0.0Cr) trading with zero/calculable PE.,Standard Quality: Earnings driven by core operations. No dividend paid.,Neutral: Trade working capital is stable.,No glaring secondary red flags detected.,"Passed Track A. Fired: Working Capital Squeeze Trigger, Smart Money Creep Trigger",423.0,349.0,313.0,114.07,111.22,29.0,24.0,11.0,12.0,48.0,5.0,0.0,0.0,19.0,46.0,90.0,93.0,0.0,0.0,46.0,22.0,20.0,71.0,95.0,74.86,74.86,0.5,0.45,0.04,0.08,0.0,0.0,0.0,54.0,62.0,0.0,0.0
TRANSRAILL,PROVEN COMPOUNDER,0.0,Micro/Small-Cap (₹0.0Cr) trading with zero/calculable PE.,Standard Quality: Earnings driven by core operations. No dividend paid.,Neutral: Trade working capital is stable.,Debt exceeds hard physical assets,"Passed Track B. Fired: Elite Capital Efficiency Trigger, Sustained Top-Line Growth Trigger, Immaculate Cash Conversion Trigger",6880.0,5308.0,4077.0,1863.0,1796.0,404.0,327.0,12.0,15.0,820.0,219.0,0.0,0.0,678.0,661.0,600.0,425.0,0.0,0.0,643.0,29.0,35.0,-147.0,-165.0,71.12,71.12,2.17,1.14,8.14,8.21,0.0,0.0,32.0,92.0,91.0,0.0,0.0
TRAVELFOOD,PROVEN COMPOUNDER,0.0,Micro/Small-Cap (₹0.0Cr) trading with zero/calculable PE.,CAUTION: >30% of Net Profit stems from Other Income. Verify asset sales.,WARNING: Receivables piling up. Company is giving away free credit to drive sales.,No glaring secondary red flags detected.,"Passed Track B. Fired: Elite Capital Efficiency Trigger, Operating Leverage Trigger, Immaculate Cash Conversion Trigger",1648.0,1688.0,1396.0,461.0,456.0,452.0,380.0,39.0,33.0,649.0,64.0,0.0,0.0,245.0,333.0,636.0,372.0,0.0,0.0,393.0,42.0,41.0,-438.0,-427.0,86.19,86.19,1.55,2.39,9.71,8.84,0.0,0.0,161.0,58.0,23.0,0.0,0.0
TREL,EARLY INFLECTION,0.0,Micro/Small-Cap (₹0.0Cr) trading with zero/calculable PE.,CAUTION: >30% of Net Profit stems from Other Income. Verify asset sales.,WARNING: Receivables piling up. Company is giving away free credit to drive sales.,No glaring secondary red flags detected.,"Passed Track A. Fired: Margin Turnaround Trigger, Smart Money Creep Trigger",84.0,83.0,97.0,21.58,21.06,37.0,53.0,54.0,44.0,46.0,2.0,0.0,0.0,0.0,0.0,923.0,876.0,0.0,0.0,43.0,4.0,2.0,14.0,7.0,70.96,70.44,5.89,5.85,1.34,1.34,0.0,0.0,20.0,14.0,7.0,0.0,0.0
TRITURBINE,EARLY INFLECTION,0.0,Micro/Small-Cap (₹0.0Cr) trading with zero/calculable PE.,Standard Quality: Earnings driven by core operations. No dividend paid.,WARNING: Receivables piling up. Company is giving away free credit to drive sales.,No glaring secondary red flags detected.,"Passed Track A. Fired: Working Capital Squeeze Trigger, Smart Money Creep Trigger",2181.0,2006.0,1654.0,680.0,624.0,349.0,359.0,21.0,22.0,449.0,3.0,0.0,0.0,36.0,39.0,363.0,323.0,0.0,0.0,111.0,36.0,41.0,8.0,20.0,55.84,55.84,20.81,22.38,16.52,14.6,0.0,0.0,61.0,107.0,66.0,0.0,0.0
UBL,EARLY INFLECTION,0.0,Micro/Small-Cap (₹0.0Cr) trading with zero/calculable PE.,Standard Quality: Earnings driven by core operations. No dividend paid.,Neutral: Trade working capital is stable.,No glaring secondary red flags detected.,"Passed Track A. Fired: Working Capital Squeeze Trigger, Smart Money Creep Trigger",9240.0,8915.0,8123.0,2250.0,2073.0,413.0,442.0,9.0,9.0,806.0,72.0,0.0,0.0,1317.0,620.0,2050.0,1749.0,0.0,0.0,435.0,11.0,14.0,141.0,211.0,70.84,70.84,4.94,5.5,18.08,17.45,0.0,0.0,100.0,116.0,117.0,0.0,0.0
ULTRACEMCO,EARLY INFLECTION,0.0,Micro/Small-Cap (₹0.0Cr) trading with zero/calculable PE.,Standard Quality: Earnings driven by core operations. No dividend paid.,Neutral: Trade working capital is stable.,No glaring secondary red flags detected.,"Passed Track A. Fired: Working Capital Squeeze Trigger, Smart Money Creep Trigger",88512.0,75955.0,70908.0,25799.0,21830.0,8188.0,6040.0,19.0,17.0,17004.0,1872.0,0.0,0.0,23755.0,24102.0,99260.0,94564.0,0.0,0.0,15316.0,13.0,11.0,13.0,35.0,59.33,59.28,13.61,14.44,18.42,17.45,0.0,0.0,439.0,25.0,28.0,0.0,0.0
UMIYA-MRO,EARLY INFLECTION,0.0,Micro/Small-Cap (₹0.0Cr) trading with zero/calculable PE.,CRITICAL WARNING: Other Income (₹43.0Cr) exceeds Core Operating Profit (₹26.0Cr). Profits are highly engineered.,Neutral: Trade working capital is stable.,Debt exceeds hard physical assets,"Passed Track A. Fired: Working Capital Squeeze Trigger, Smart Money Creep Trigger",72.0,49.0,35.0,20.88,14.75,42.0,6.0,36.0,40.0,26.0,11.0,0.0,0.0,127.0,129.0,116.0,121.0,0.0,0.0,0.0,29.0,10.0,67.0,489.0,65.02,64.43,0.0,0.0,0.0,0.0,0.0,0.0,43.0,67.0,110.0,0.0,0.0
UNIPARTS,EARLY INFLECTION,0.0,Micro/Small-Cap (₹0.0Cr) trading with zero/calculable PE.,Standard Quality: Earnings driven by core operations. No dividend paid.,Neutral: Trade working capital is stable.,No glaring secondary red flags detected.,"Passed Track A. Fired: Margin Turnaround Trigger, Smart Money Creep Trigger",1170.0,964.0,1140.0,339.0,281.0,158.0,88.0,21.0,15.0,247.0,10.0,0.0,0.0,155.0,120.0,359.0,325.0,0.0,0.0,174.0,22.0,12.0,320.0,353.0,65.87,65.89,2.82,2.45,5.34,4.89,0.0,0.0,14.0,44.0,43.0,0.0,0.0
UNITDSPR,PROVEN COMPOUNDER,0.0,Micro/Small-Cap (₹0.0Cr) trading with zero/calculable PE.,Standard Quality: Earnings driven by core operations. No dividend paid.,Neutral: Trade working capital is stable.,No glaring secondary red flags detected.,"Passed Track B. Fired: Elite Capital Efficiency Trigger, Operating Leverage Trigger, Immaculate Cash Conversion Trigger",12467.0,12069.0,11321.0,3054.0,3691.0,1838.0,1582.0,18.0,19.0,2279.0,158.0,0.0,0.0,413.0,480.0,1404.0,1712.0,0.0,0.0,1459.0,27.0,26.0,121.0,109.0,56.68,56.68,14.41,14.13,15.36,15.36,0.0,0.0,516.0,106.0,103.0,0.0,0.0
UNIVASTU,PROVEN COMPOUNDER,0.0,Micro/Small-Cap (₹0.0Cr) trading with zero/calculable PE.,Standard Quality: Earnings driven by core operations. No dividend paid.,WARNING: Receivables piling up. Company is giving away free credit to drive sales.,Debt exceeds hard physical assets,"Passed Track B. Fired: Elite Capital Efficiency Trigger, Sustained Top-Line Growth Trigger, Operating Leverage Trigger",243.0,171.0,121.0,109.0,56.0,26.0,16.0,16.0,17.0,40.0,4.0,0.0,0.0,34.0,35.0,13.0,13.0,0.0,0.0,12.0,30.0,27.0,-183.0,-259.0,67.46,67.46,0.0,0.0,0.0,0.0,0.0,0.0,2.0,121.0,15.0,0.0,0.0
UNIVCABLES,EARLY INFLECTION,0.0,Micro/Small-Cap (₹0.0Cr) trading with zero/calculable PE.,CAUTION: >30% of Net Profit stems from Other Income. Verify asset sales.,Neutral: Trade working capital is stable.,Debt exceeds hard physical assets,"Passed Track A. Fired: Working Capital Squeeze Trigger, Margin Turnaround Trigger",3023.0,2407.0,2020.0,840.0,768.0,163.0,89.0,9.0,7.0,261.0,115.0,0.0,0.0,1177.0,849.0,417.0,255.0,0.0,0.0,63.0,12.0,9.0,115.0,153.0,61.89,61.89,0.68,0.81,4.54,4.51,0.0,0.0,111.0,138.0,138.0,0.0,0.0
UNOMINDA,PROVEN COMPOUNDER,0.0,Micro/Small-Cap (₹0.0Cr) trading with zero/calculable PE.,Standard Quality: Earnings driven by core operations. No dividend paid.,Neutral: Trade working capital is stable.,No glaring secondary red flags detected.,"Passed Track B. Fired: Sustained Top-Line Growth Trigger, Operating Leverage Trigger, Immaculate Cash Conversion Trigger",19658.0,16775.0,14031.0,5336.0,5018.0,1284.0,1021.0,11.0,11.0,2251.0,187.0,0.0,0.0,2740.0,2473.0,5665.0,4749.0,0.0,0.0,1720.0,20.0,19.0,37.0,39.0,68.36,68.41,8.96,9.83,16.89,15.97,0.0,0.0,256.0,50.0,54.0,0.0,0.0
UTTAMSUGAR,EARLY INFLECTION,0.0,Micro/Small-Cap (₹0.0Cr) trading with zero/calculable PE.,Standard Quality: Earnings driven by core operations. No dividend paid.,Neutral: Trade working capital is stable.,No glaring secondary red flags detected.,"Passed Track A. Fired: Working Capital Squeeze Trigger, Smart Money Creep Trigger",2202.0,1846.0,2047.0,470.0,521.0,101.0,86.0,10.0,12.0,229.0,52.0,0.0,0.0,722.0,833.0,880.0,882.0,0.0,0.0,270.0,12.0,11.0,180.0,242.0,74.71,74.39,0.26,0.04,0.0,0.0,0.0,0.0,7.0,8.0,13.0,0.0,0.0
VAKRANGEE,EARLY INFLECTION,0.0,Micro/Small-Cap (₹0.0Cr) trading with zero/calculable PE.,CAUTION: >30% of Net Profit stems from Other Income. Verify asset sales.,Neutral: Trade working capital is stable.,Promoter holding is passable but low (40.05%),"Passed Track A. Fired: Working Capital Squeeze Trigger, Margin Turnaround Trigger",255.0,255.0,213.0,56.74,60.1,11.0,6.0,11.0,9.0,28.0,2.0,0.0,0.0,4.0,5.0,117.0,110.0,0.0,0.0,61.0,8.0,6.0,28.0,45.0,40.05,40.05,0.45,0.49,4.13,4.45,0.0,0.0,7.0,29.0,39.0,0.0,0.0
VEEDOL,PROVEN COMPOUNDER,0.0,Micro/Small-Cap (₹0.0Cr) trading with zero/calculable PE.,Standard Quality: Earnings driven by core operations. No dividend paid.,Neutral: Trade working capital is stable.,No glaring secondary red flags detected.,"Passed Track B. Fired: Elite Capital Efficiency Trigger, Operating Leverage Trigger, Immaculate Cash Conversion Trigger",2169.0,1970.0,1933.0,607.0,538.0,192.0,169.0,10.0,10.0,227.0,2.0,0.0,0.0,16.0,22.0,348.0,340.0,0.0,0.0,194.0,24.0,24.0,92.0,106.0,64.58,64.58,1.06,1.17,1.17,1.17,0.0,0.0,48.0,58.0,54.0,0.0,0.0
VENTIVE,PROVEN COMPOUNDER,0.0,Micro/Small-Cap (₹0.0Cr) trading with zero/calculable PE.,CAUTION: >30% of Net Profit stems from Other Income. Verify asset sales.,Neutral: Trade working capital is stable.,No glaring secondary red flags detected.,"Passed Track B. Fired: Sustained Top-Line Growth Trigger, Operating Leverage Trigger, Immaculate Cash Conversion Trigger",2461.0,1605.0,478.0,779.0,686.0,502.0,165.0,44.0,47.0,1094.0,229.0,0.0,0.0,2574.0,2744.0,9343.0,8606.0,0.0,0.0,950.0,11.0,12.0,-201.0,26.0,88.99,88.99,1.43,1.56,5.16,5.23,0.0,0.0,197.0,16.0,26.0,0.0,0.0
VIDYAWIRES,HYPER-COMPOUNDER,0.0,Micro/Small-Cap (₹0.0Cr) trading with zero/calculable PE.,Standard Quality: Earnings driven by core operations. No dividend paid.,Neutral: Trade working capital is stable.,"Debt exceeds hard physical assets | Passed survival, but currently burning operating cash flow","Passed Both Tracks. Fired: Margin Turnaround Trigger, Smart Money Creep Trigger, Elite Capital Efficiency Trigger, Sustained Top-Line Growth Trigger, Operating Leverage Trigger",1840.0,1481.0,1182.0,599.0,448.0,58.0,41.0,5.0,4.0,86.0,13.0,0.0,0.0,85.0,146.0,71.0,41.0,0.0,0.0,-9.0,21.0,24.0,64.0,57.0,72.8,72.8,1.11,0.68,10.46,9.53,0.0,0.0,9.0,40.0,35.0,0.0,0.0
VIJAYA,PROVEN COMPOUNDER,0.0,Micro/Small-Cap (₹0.0Cr) trading with zero/calculable PE.,Standard Quality: Earnings driven by core operations. No dividend paid.,Neutral: Trade working capital is stable.,No glaring secondary red flags detected.,"Passed Track B. Fired: Elite Capital Efficiency Trigger, Sustained Top-Line Growth Trigger, Operating Leverage Trigger, Immaculate Cash Conversion Trigger",814.0,681.0,548.0,219.0,205.0,173.0,144.0,41.0,40.0,337.0,33.0,0.0,0.0,423.0,320.0,1070.0,865.0,0.0,0.0,271.0,21.0,21.0,-117.0,-114.0,52.51,52.6,13.38,15.1,29.93,28.6,0.0,0.0,21.0,9.0,8.0,0.0,0.0
VIKRAMSOLR,HYPER-COMPOUNDER,0.0,Micro/Small-Cap (₹0.0Cr) trading with zero/calculable PE.,Standard Quality: Earnings driven by core operations. No dividend paid.,Neutral: Trade working capital is stable.,No glaring secondary red flags detected.,"Passed Both Tracks. Fired: Working Capital Squeeze Trigger, Margin Turnaround Trigger, Smart Money Creep Trigger, Elite Capital Efficiency Trigger, Sustained Top-Line Growth Trigger, Operating Leverage Trigger, Immaculate Cash Conversion Trigger",4802.0,3423.0,2511.0,1453.0,1106.0,470.0,140.0,19.0,14.0,917.0,161.0,0.0,0.0,645.0,272.0,1127.0,554.0,0.0,0.0,630.0,31.0,26.0,11.0,74.0,63.01,63.01,2.94,1.82,4.8,4.71,0.0,0.0,53.0,92.0,131.0,0.0,0.0
VIYASH,EARLY INFLECTION,0.0,Micro/Small-Cap (₹0.0Cr) trading with zero/calculable PE.,Standard Quality: Earnings driven by core operations. No dividend paid.,WARNING: Receivables piling up. Company is giving away free credit to drive sales.,No glaring secondary red flags detected.,"Passed Track A. Fired: Margin Turnaround Trigger, Smart Money Creep Trigger",3420.0,1551.0,1370.0,920.0,858.0,225.0,32.0,19.0,10.0,653.0,69.0,0.0,0.0,490.0,481.0,2105.0,586.0,0.0,0.0,323.0,19.0,8.0,160.0,143.0,61.31,61.41,2.94,3.16,7.98,7.36,0.0,0.0,-1.0,112.0,85.0,0.0,0.0
VMM,PROVEN COMPOUNDER,0.0,Micro/Small-Cap (₹0.0Cr) trading with zero/calculable PE.,Standard Quality: Earnings driven by core operations. No dividend paid.,Neutral: Trade working capital is stable.,Promoter holding is passable but low (40.12%),"Passed Track B. Fired: Sustained Top-Line Growth Trigger, Operating Leverage Trigger, Immaculate Cash Conversion Trigger",12906.0,10716.0,8912.0,3114.0,3670.0,839.0,632.0,15.0,15.0,1884.0,171.0,0.0,0.0,1988.0,1729.0,6882.0,6535.0,0.0,0.0,1621.0,15.0,13.0,17.0,20.0,40.12,54.09,22.01,15.52,32.74,25.47,0.0,0.0,86.0,1.0,2.0,0.0,0.0
WAAREEENER,PROVEN COMPOUNDER,0.0,Micro/Small-Cap (₹0.0Cr) trading with zero/calculable PE.,Standard Quality: Earnings driven by core operations. No dividend paid.,Neutral: Trade working capital is stable.,No glaring secondary red flags detected.,"Passed Track B. Fired: Elite Capital Efficiency Trigger, Sustained Top-Line Growth Trigger, Operating Leverage Trigger",26537.0,14444.0,11398.0,8480.0,7565.0,3884.0,1928.0,22.0,19.0,5909.0,280.0,0.0,0.0,3213.0,1199.0,7329.0,4051.0,0.0,0.0,1627.0,39.0,35.0,90.0,35.0,64.19,64.22,7.06,6.91,4.32,2.86,0.0,0.0,413.0,34.0,30.0,0.0,0.0
WAAREERTL,HYPER-COMPOUNDER,0.0,Micro/Small-Cap (₹0.0Cr) trading with zero/calculable PE.,Standard Quality: Earnings driven by core operations. No dividend paid.,Neutral: Trade working capital is stable.,No glaring secondary red flags detected.,"Passed Both Tracks. Fired: Working Capital Squeeze Trigger, Smart Money Creep Trigger, Elite Capital Efficiency Trigger, Sustained Top-Line Growth Trigger, Operating Leverage Trigger",3331.0,1598.0,876.0,1102.0,851.0,479.0,229.0,19.0,19.0,641.0,13.0,0.0,0.0,146.0,27.0,272.0,198.0,0.0,0.0,287.0,84.0,82.0,37.0,47.0,74.32,74.32,1.85,1.7,0.09,0.14,0.0,0.0,20.0,128.0,114.0,0.0,0.0
WEWORK,PROVEN COMPOUNDER,0.0,Micro/Small-Cap (₹0.0Cr) trading with zero/calculable PE.,CAUTION: >30% of Net Profit stems from Other Income. Verify asset sales.,Neutral: Trade working capital is stable.,Promoter holding is passable but low (49.42%),"Passed Track B. Fired: Elite Capital Efficiency Trigger, Sustained Top-Line Growth Trigger, Immaculate Cash Conversion Trigger",2440.0,1949.0,1665.0,696.0,634.0,75.0,128.0,64.0,64.0,1574.0,601.0,0.0,0.0,5550.0,310.0,5777.0,4323.0,0.0,0.0,1734.0,21.0,139.0,13.0,16.0,49.42,49.8,20.37,21.97,25.61,24.83,0.0,0.0,48.0,13.0,16.0,0.0,0.0
WINDLAS,EARLY INFLECTION,0.0,Micro/Small-Cap (₹0.0Cr) trading with zero/calculable PE.,Standard Quality: Earnings driven by core operations. No dividend paid.,Neutral: Trade working capital is stable.,No glaring secondary red flags detected.,"Passed Track A. Fired: Working Capital Squeeze Trigger, Smart Money Creep Trigger",904.0,760.0,631.0,238.0,233.0,66.0,61.0,12.0,12.0,105.0,5.0,0.0,0.0,35.0,33.0,217.0,223.0,0.0,0.0,105.0,16.0,17.0,-24.0,14.0,63.31,61.9,0.99,0.6,10.2,11.8,0.0,0.0,18.0,92.0,80.0,0.0,0.0
WINDMACHIN,EARLY INFLECTION,0.0,Micro/Small-Cap (₹0.0Cr) trading with zero/calculable PE.,Standard Quality: Earnings driven by core operations. No dividend paid.,Neutral: Trade working capital is stable.,"Promoter holding is passable but low (47.86%) | Passed survival, but currently burning operating cash flow","Passed Track A. Fired: Working Capital Squeeze Trigger, Smart Money Creep Trigger",570.0,369.0,354.0,184.64,135.83,1.0,-3.0,6.0,7.0,31.0,5.0,0.0,0.0,86.0,35.0,255.0,652.0,0.0,0.0,-51.0,2.0,1.0,93.0,118.0,47.86,46.22,1.58,1.62,2.47,2.57,0.0,0.0,-0.0,24.0,24.0,0.0,0.0
WOCKPHARMA,EARLY INFLECTION,0.0,Micro/Small-Cap (₹0.0Cr) trading with zero/calculable PE.,Standard Quality: Earnings driven by core operations. No dividend paid.,Neutral: Trade working capital is stable.,Promoter holding is passable but low (49.09%),"Passed Track A. Fired: Margin Turnaround Trigger, Smart Money Creep Trigger",3373.0,3012.0,2798.0,965.0,888.0,199.0,-57.0,19.0,13.0,652.0,213.0,0.0,0.0,2233.0,2021.0,4499.0,2736.0,0.0,0.0,390.0,8.0,4.0,168.0,123.0,49.09,49.09,7.09,7.0,10.96,10.55,0.0,0.0,26.0,64.0,80.0,0.0,0.0
YATHARTH,EARLY INFLECTION,0.0,Micro/Small-Cap (₹0.0Cr) trading with zero/calculable PE.,Standard Quality: Earnings driven by core operations. No dividend paid.,Neutral: Trade working capital is stable.,No glaring secondary red flags detected.,"Passed Track A. Fired: Working Capital Squeeze Trigger, Smart Money Creep Trigger",1207.0,860.0,635.0,342.0,320.0,170.0,131.0,24.0,26.0,292.0,7.0,0.0,0.0,264.0,12.0,1250.0,605.0,0.0,0.0,205.0,12.0,14.0,-26.0,128.0,55.8,55.8,5.25,6.18,12.0,11.02,0.0,0.0,26.0,113.0,128.0,0.0,0.0
YATRA,EARLY INFLECTION,0.0,Micro/Small-Cap (₹0.0Cr) trading with zero/calculable PE.,CAUTION: >30% of Net Profit stems from Other Income. Verify asset sales.,Neutral: Trade working capital is stable.,No glaring secondary red flags detected.,"Passed Track A. Fired: Working Capital Squeeze Trigger, Margin Turnaround Trigger",1007.0,791.0,422.0,189.01,256.82,47.0,37.0,8.0,6.0,80.0,13.0,0.0,0.0,103.0,78.0,304.0,273.0,0.0,0.0,76.0,7.0,5.0,194.0,251.0,62.66,64.46,4.25,5.06,11.84,11.13,0.0,0.0,22.0,194.0,251.0,0.0,0.0
